COUNT,mid_x,mid_y,mid_z,Ag_ppm_BESTEL,NBKRT,AG_SUBZONAS,HOLEID
249377,4037.0808,4776.7691,4027.91,5.928571,31,42,A3074
250640,3225.6556,4268.8221,4199.8826,1,31,41,A3099
251331,3863.5948,4747.0799,4080.0875,49,32,42,A3105
251333,3861.8035,4748.9091,4076.7266,23.700001,32,42,A3105
251334,3860.5315,4750.208,4074.3402,23.4,32,42,A3105
251335,3859.2595,4751.5069,4071.9538,29,32,42,A3105
251336,3858.1148,4752.6759,4069.806,21,32,42,A3105
251368,3320.6383,4406.4271,4144.7875,39.894737,31,41,A3106
251371,3323.1018,4409.504,4137.3981,30.82258,32,41,A3106
251373,3325.0099,4411.8786,4131.6844,37,32,41,A3106
251375,3326.5738,4413.822,4127.0081,21,32,41,A3106
251376,3327.2604,4414.6745,4124.9569,121.5,32,41,A3106
251379,3329.7884,4417.8093,4117.4147,11.65,32,41,A3106
251380,3330.5055,4418.6987,4115.2757,14,32,41,A3106
251387,3336.593,4426.3056,4097.0119,24.111111,32,41,A3106
251392,3340.3422,4431.0006,4085.738,57.549999,32,41,A3106
251393,3341.2238,4432.1021,4083.0904,19.333334,32,41,A3106
251394,3341.885,4432.9279,4081.1046,42.333332,32,41,A3106
251396,3343.6024,4435.0733,4075.9403,112.5,32,41,A3106
251400,3346.4874,4438.6803,4067.2404,31.283333,32,41,A3106
251401,3347.1598,4439.5216,4065.2081,46,32,41,A3106
251448,3361.1245,4381.2109,4164.8469,111.26667,32,41,A3107
251489,4072.4893,4776.2833,4157.8012,13.816667,32,42,A3108
251490,4072.1528,4775.9493,4154.8389,12.083333,32,42,A3108
251491,4071.8955,4775.6941,4152.5677,8,32,42,A3108
251492,4071.6388,4775.4398,4150.2962,1.116667,32,42,A3108
251493,4071.3048,4775.1094,4147.3332,1.883333,31,42,A3108
251494,4070.9911,4774.7995,4144.5429,1,31,42,A3108
251495,4070.6921,4774.5045,4141.8757,2,31,42,A3108
251502,4068.4447,4772.2987,4121.5938,25,31,42,A3108
251503,4068.0852,4771.9466,4118.3071,19.109589,31,42,A3108
251850,3262.9375,4319.8832,4169.5149,37.707317,32,41,A3115
251861,3265.817,4322.8324,4135.7154,62.849998,32,41,A3115
251865,3266.6795,4323.7521,4125.241,14.733334,31,41,A3115
251866,3266.928,4324.0185,4122.2128,13.596774,31,41,A3115
251945,3445.0652,4566.7363,4109.3669,156.300003,32,41,A3117
251946,3445.0827,4566.75,4106.367,135.949997,32,41,A3117
251947,3445.0969,4566.7623,4104.0421,98,32,41,A3117
252902,4189.5653,4910.9706,4144.1917,3.8,32,42,A3128
252903,4189.2043,4911.4678,4141.2553,0.766667,32,42,A3128
252904,4188.8417,4911.9624,4138.3186,0.5,32,42,A3128
252905,4188.4076,4912.5486,4134.8188,8.433735,32,42,A3128
252936,4176.9389,4926.4285,4045.492,26,32,42,A3128
252937,4176.5582,4926.8603,4042.5478,22.6,32,42,A3128
252938,4176.1773,4927.291,4039.6034,4.5,32,42,A3128
252939,4175.7964,4927.7207,4036.6588,1.4,32,42,A3128
252940,4175.3773,4928.1922,4033.4197,23.722221,32,42,A3128
253432,4106.4602,4893.1157,4133.1911,266,31,42,A3132
253444,4106.627,4893.2915,4097.767,28,32,42,A3132
253445,4106.6439,4893.3098,4094.7671,23.5,32,42,A3132
253446,4106.661,4893.3283,4091.7672,40.183334,32,42,A3132
253447,4106.6782,4893.3472,4088.7673,84.98333,32,42,A3132
253448,4106.694,4893.3647,4086.0424,53.67347,32,42,A3132
253451,4106.7377,4893.4136,4078.6177,8.233334,32,42,A3132
253452,4106.7557,4893.4339,4075.6178,17.783333,32,42,A3132
253453,4106.7738,4893.4546,4072.6179,42.599998,32,42,A3132
253454,4106.7921,4893.4756,4069.6181,15.6,32,42,A3132
253455,4106.8077,4893.4937,4067.0682,29.428572,32,42,A3132
253462,4106.9482,4893.6054,4045.2689,13,32,42,A3132
253464,4106.9927,4893.6224,4038.7191,61.099998,32,42,A3132
253465,4107.0134,4893.6277,4035.7192,13.033334,32,42,A3132
253466,4107.0386,4893.6319,4032.1193,38.238094,32,42,A3132
253533,4199.7952,4903.2307,4086.238,1.2,32,42,A3133
253534,4199.2586,4902.6856,4083.3372,1.591667,32,42,A3133
253535,4198.82,4902.2403,4080.9683,54.157894,32,42,A3133
253543,4194.705,4898.0723,4058.83,82.849998,32,42,A3133
253544,4194.1634,4897.5269,4055.9301,12.45,32,42,A3133
253545,4193.6211,4896.9818,4053.0303,10.1,32,42,A3133
253546,4192.9787,4896.337,4049.599,11.707317,32,42,A3133
253552,4189.6849,4893.0505,4032.0814,68.599998,32,42,A3133
253556,4187.7723,4891.1433,4021.9348,16.560976,32,42,A3133
253558,4186.8352,4890.2043,4016.9586,6,32,42,A3133
253751,3234.5554,4320.8585,4152.4524,74.839996,32,41,A3137
253796,3270.7436,4360.3638,4028.1301,4,32,41,A3137
253802,3275.7544,4365.6848,4011.2713,38.931034,31,41,A3137
254342,4205.6142,4944.6176,4091.9131,16,32,42,A3141
254343,4205.0644,4944.0899,4089.0115,4.783333,32,42,A3141
254344,4204.5151,4943.5621,4086.1098,1,32,42,A3141
254345,4203.9662,4943.0344,4083.208,1,32,42,A3141
254346,4203.4179,4942.5066,4080.3062,0.608333,32,42,A3141
254347,4202.8701,4941.9788,4077.4042,0.766667,32,42,A3141
254348,4202.3227,4941.451,4074.5022,0.525,32,42,A3141
254349,4201.7759,4940.9231,4071.6001,1.9,32,42,A3141
254350,4201.2294,4940.3949,4068.698,0.525,32,42,A3141
254351,4200.6827,4939.8651,4065.7961,1,32,42,A3141
254352,4200.1358,4939.3338,4062.8947,1,32,42,A3141
254353,4199.5886,4938.8008,4059.9935,1,32,42,A3141
254354,4199.0413,4938.2662,4057.0927,3,32,42,A3141
254355,4198.4937,4937.73,4054.1923,8,32,42,A3141
254356,4197.8728,4937.1203,4050.9055,6.894737,32,42,A3141
254373,4188.4695,4927.7925,4001.6556,26.700001,32,42,A3141
254477,4224.2519,4892.8858,4070.1788,28,32,42,A3142
254483,4218.2309,4885.4954,4053.801,5.790323,32,42,A3142
254484,4217.2647,4884.3078,4051.1631,8,32,42,A3142
254486,4215.6192,4882.284,4046.6646,21.200001,31,42,A3142
254487,4214.6709,4881.117,4044.0686,10.733334,31,42,A3142
254488,4213.7234,4879.9507,4041.4721,11.883333,31,42,A3142
254489,4212.7768,4878.7853,4038.8749,3.616667,31,42,A3142
254490,4211.831,4877.6208,4036.2768,8.966666,31,42,A3142
254491,4210.8075,4876.3604,4033.4615,13.257143,31,42,A3142
254493,4208.6849,4873.7463,4027.6114,1.475,31,42,A3142
254494,4207.5857,4872.3925,4024.5768,14.35,31,42,A3142
254495,4206.6434,4871.2322,4021.9757,30.566668,31,42,A3142
254496,4205.7007,4870.0721,4019.3746,19.616667,31,42,A3142
254497,4204.7577,4868.9121,4016.7737,9.2,31,42,A3142
254498,4203.83,4867.7714,4014.2161,4.017241,31,42,A3142
255135,4108.8558,4777.7526,4117.8194,10.064516,32,42,A3148
255136,4107.6393,4776.5807,4116.1856,7,31,42,A3148
255137,4106.4114,4775.3957,4114.5338,28.015873,32,42,A3148
255139,4103.8958,4772.9608,4111.1414,54.333332,32,42,A3148
255140,4102.4796,4771.5858,4109.2266,37.619999,32,42,A3148
255147,4093.3518,4762.7002,4096.8657,54,31,42,A3148
258527,4170.811,4882.0424,4131.0102,1,32,42,A3171
258528,4170.0972,4881.1615,4127.4882,8.454545,32,42,A3171
258530,4168.7621,4879.523,4120.9199,2.966667,31,42,A3171
258531,4168.1801,4878.8124,4118.064,2,31,42,A3171
258532,4167.597,4878.1029,4115.208,1.1,31,42,A3171
258533,4167.1542,4877.5655,4113.0422,14.935484,31,42,A3171
260169,4141.6465,5000.8142,4116.8633,3.5,31,42,A3180
260170,4141.5391,5000.8851,4114.5669,9,31,42,A3180
260171,4141.4306,5000.9562,4112.2706,2.22,32,42,A3180
260172,4141.2874,5001.0491,4109.2754,1.56,32,42,A3180
260173,4141.1423,5001.1422,4106.2804,2.13,32,42,A3180
260174,4141.0298,5001.2137,4103.9843,2.4,32,42,A3180
260175,4140.9311,5001.276,4101.9877,20,31,42,A3180
260189,4138.7501,5002.5597,4061.5169,13,32,42,A3180
260190,4138.5752,5002.6562,4058.5235,3.83,32,42,A3180
260191,4138.3983,5002.753,4055.5303,1.851667,32,42,A3180
260192,4138.2196,5002.8499,4052.5372,13.135,32,42,A3180
260193,4137.9967,5002.9698,4048.8459,6.572727,32,42,A3180
260204,4135.8956,5004.0687,4015.6805,15.75,32,42,A3180
260205,4135.7054,5004.1678,4012.7634,11,32,42,A3180
260206,4135.4702,5004.2905,4009.1732,14.333333,31,42,A3180
260207,4135.2288,5004.4164,4005.5083,42.066666,32,42,A3180
260208,4135.0309,5004.5197,4002.5166,9.333333,32,42,A3180
260610,4111.2899,4973.7028,4116.7905,1.85,31,42,A3184
260611,4110.8335,4972.9952,4113.9112,3.433333,31,42,A3184
260612,4110.3776,4972.2886,4111.0314,1.5,31,42,A3184
260613,4109.9224,4971.5832,4108.1513,1.92,31,42,A3184
260614,4109.4677,4970.879,4105.2708,1.2,31,42,A3184
260615,4109.0136,4970.1759,4102.3899,1.806667,31,42,A3184
260616,4108.5601,4969.474,4099.5086,1.776667,31,42,A3184
260617,4108.1081,4968.7729,4096.6269,0.7,31,42,A3184
260618,4107.6585,4968.0724,4093.7447,0.44,31,42,A3184
260619,4107.2114,4967.3725,4090.862,2.32,31,42,A3184
260620,4106.7668,4966.6732,4087.9787,2.88,31,42,A3184
260621,4106.3246,4965.9744,4085.0949,1.72,31,42,A3184
260622,4105.885,4965.2761,4082.2106,1.82,31,42,A3184
260623,4105.4478,4964.5785,4079.3258,0.343333,31,42,A3184
260624,4105.0114,4963.8815,4076.4407,0.666667,31,42,A3184
260625,4104.5751,4963.1854,4073.5554,1.26,31,42,A3184
260626,4104.1389,4962.4901,4070.6699,0.94,31,42,A3184
260627,4103.7029,4961.7955,4067.7841,0.953333,31,42,A3184
260628,4103.2671,4961.1018,4064.8981,0.77,31,42,A3184
260629,4102.7806,4960.3281,4061.6752,0.537838,31,42,A3184
260697,4153.5889,5024.1521,4083.782,8.15,32,42,A3185
260698,4153.2808,5024.4416,4081.1659,3.9,32,42,A3185
260701,4152.4466,5025.2214,4074.1077,24.133333,32,42,A3185
260702,4152.0759,5025.5678,4070.9735,14.089552,32,42,A3185
260714,4147.7756,5029.5975,4034.6231,17.066668,32,42,A3185
260715,4147.425,5029.9256,4031.6618,13.266666,32,42,A3185
260716,4147.0742,5030.2532,4028.7004,10.533334,32,42,A3185
260717,4146.7234,5030.5804,4025.739,12.2,32,42,A3185
260718,4146.4339,5030.85,4023.2959,13,32,42,A3185
260722,4145.0846,5032.1013,4011.9187,34,31,42,A3185
260725,4143.8833,5033.2084,4001.7997,17.9,31,42,A3185
264549,4254.8327,5029.7298,4100.9516,3,31,42,A3215
264550,4254.9627,5029.8921,4097.9588,1.4,31,42,A3215
264551,4255.0933,5030.0554,4094.9661,6.933333,31,42,A3215
264552,4255.2158,5030.2089,4092.173,13,31,42,A3215
264566,4257.0721,5032.5576,4051.2825,12.96,32,42,A3215
264567,4257.1897,5032.7083,4048.7396,1.2,32,42,A3215
264574,4258.1793,5033.988,4027.3507,9,32,42,A3215
264575,4258.3178,5034.1687,4024.3594,4.8,32,42,A3215
264576,4258.4562,5034.3498,4021.3681,1.2,32,42,A3215
264577,4258.5938,5034.5311,4018.3767,0.153333,32,42,A3215
264578,4258.7302,5034.7125,4015.3853,0.253333,32,42,A3215
264579,4258.8657,5034.894,4012.3939,0.3,32,42,A3215
264580,4259,5035.0756,4009.4024,0.34,32,42,A3215
264581,4259.1112,5035.227,4006.9094,0.7,32,42,A3215
265121,3218.5596,4268.0248,4033.106,33.299999,32,41,A3220
265122,3219.0429,4268.5798,4030.1977,15.583333,32,41,A3220
265123,3219.5265,4269.1342,4027.2893,22.5,32,41,A3220
265124,3220.0118,4269.6886,4024.3812,12.866667,32,41,A3220
265125,3220.4988,4270.2433,4021.4734,17.658333,32,41,A3220
265126,3220.9875,4270.7982,4018.566,6.165,32,41,A3220
265127,3221.4084,4271.2746,4016.0707,11,32,41,A3220
266302,4169.1754,4901.9539,4050.9319,22.933332,32,42,A3231
266303,4168.4832,4901.5892,4048.7957,18,32,42,A3231
289119,4008.9852,4901.3863,4024.4283,60,31,42,A3386
289120,4010.7599,4903.1151,4022.7366,52,31,42,A3386
289121,4012.5336,4904.8421,4021.0421,12,31,42,A3386
289122,4014.3062,4906.5671,4019.3444,21.266666,31,42,A3386
289123,4015.6349,4907.8596,4018.069,10,31,42,A3386
289126,4019.6777,4911.7927,4014.182,46,31,42,A3386
289127,4021.654,4913.7168,4012.2808,16.594595,31,42,A3386
289129,4025.3472,4917.3267,4008.7165,46.420288,32,42,A3386
289130,4027.2531,4919.2011,4006.868,13.131147,32,42,A3386
289132,4031.5748,4923.4537,4002.6694,16,31,42,A3386
289133,4033.336,4925.1795,4000.9605,32,31,42,A3386
290074,4007.5996,4900.2211,4023.8508,40,31,42,A3393
290075,4009.0973,4901.7133,4021.7224,16,31,42,A3393
290076,4010.5969,4903.2051,4019.595,5,31,42,A3393
290077,4012.0942,4904.6984,4017.4671,14,31,42,A3393
290078,4013.5895,4906.1931,4015.3388,9,31,42,A3393
290079,4014.7591,4907.3653,4013.6713,6,31,42,A3393
290082,4018.5968,4911.2469,4008.1696,26.866667,31,42,A3393
290083,4020.2703,4912.9578,4005.7546,14.947369,31,42,A3393
290179,4009.9571,4904.0001,4021.4829,16.6,31,42,A3394
290180,4011.1714,4905.2091,4019.0204,12.5,31,42,A3394
290181,4012.3819,4906.418,4016.556,31.733334,31,42,A3394
290182,4013.6183,4907.657,4014.0277,43.777779,31,42,A3394
290184,4016.3715,4910.4269,4008.3697,32,31,42,A3394
290185,4017.6822,4911.7464,4005.6741,12.478873,31,42,A3394
290308,4007.1182,4901.1282,4027.5848,42,31,42,A3397
290309,4008.1538,4902.3263,4025.0368,22,31,42,A3397
290310,4009.1895,4903.5203,4022.487,20,31,42,A3397
290311,4010.2258,4904.7107,4019.9358,7,31,42,A3397
290312,4011.2634,4905.8997,4017.3843,35,31,42,A3397
290313,4012.3457,4907.1368,4014.7265,33.292309,31,42,A3397
290316,4015.0441,4910.2069,4008.1126,36,31,42,A3397
290317,4016.0872,4911.388,4005.5598,19,31,42,A3397
290318,4016.9396,4912.3514,4003.4747,4.8,31,42,A3397
290781,4009.3257,4902.3243,4026.3471,37,31,42,A3401
290782,4011.2409,4903.5075,4024.3642,35,31,42,A3401
290783,4013.1609,4904.6849,4022.3824,26,31,42,A3401
290784,4015.4691,4906.0923,4020.0051,7.685714,31,42,A3401
290788,4022.9839,4910.6441,4012.2786,31,31,42,A3401
290789,4024.908,4911.8136,4010.2962,10,31,42,A3401
290790,4026.8305,4912.9846,4008.313,7.233333,31,42,A3401
290791,4028.7547,4914.1518,4006.3293,12.9,31,42,A3401
290792,4030.6811,4915.3144,4004.345,27.833334,31,42,A3401
290793,4032.6097,4916.4722,4002.3601,20.733334,31,42,A3401
290794,4034.5389,4917.6276,4000.3743,10.466666,31,42,A3401
291355,4008.0024,4901.4373,4025.2497,48,31,42,A3405
291356,4009.5257,4902.3716,4022.8399,21,31,42,A3405
291357,4011.0486,4903.3058,4020.43,15,31,42,A3405
291358,4012.5712,4904.2399,4018.0198,25,31,42,A3405
291359,4014.2712,4905.2827,4015.3281,16.624325,31,42,A3405
291363,4020.1425,4908.8615,4006.0479,21,31,42,A3405
291364,4021.6739,4909.7828,4003.6383,8,31,42,A3405
291365,4023.2055,4910.7022,4001.2281,6,31,42,A3405
291464,4006.908,4900.7265,4024.5477,36,31,42,A3406
291465,4008.0069,4901.3607,4021.8292,19,31,42,A3406
291466,4009.1059,4901.9949,4019.1107,13,31,42,A3406
291467,4010.2042,4902.6298,4016.3921,7.733333,31,42,A3406
291468,4011.3016,4903.2656,4013.6734,9.9,31,42,A3406
291469,4012.3799,4903.8917,4010.9999,13.689655,31,42,A3406
352196,3894.2493,4800.6098,4192.9964,8,31,42,A383
352197,3893.1257,4801.324,4190.4765,8,31,42,A383
352966,4125.2995,5008.2784,4199.4187,9,32,42,A394
352967,4124.4813,5008.9196,4196.9539,8.6,31,42,A394
352968,4123.5675,5009.637,4194.188,6.733333,31,42,A394
352969,4122.6579,5010.3527,4191.4203,10,31,42,A394
352970,4121.7524,5011.0665,4188.6507,2.826667,31,42,A394
352971,4120.851,5011.7786,4185.8793,1.966667,31,42,A394
352972,4120.021,5012.4357,4183.3142,2.490196,31,42,A394
353210,3764.2495,4807.1489,4179.5142,23.200001,32,41,A397
353211,3763.1056,4808.3334,4177.0065,12.733334,32,41,A397
353212,3761.7344,4809.7533,4173.9959,18.511906,32,41,A397
353213,3760.3648,4811.1716,4170.9838,13.4,31,41,A397
353214,3759.2248,4812.3521,4168.4725,10.2,31,41,A397
353215,3758.0859,4813.5315,4165.9601,8.133333,31,41,A397
353216,3756.9481,4814.7097,4163.4467,12.666667,31,41,A397
353217,3755.5843,4816.1219,4160.4291,73.238098,31,41,A397
353706,3862.5921,4814.7319,4196.6316,13,31,42,A403
353791,3865.7112,4798.8812,4197.9149,13,31,41,A404
353792,3864.6804,4800.2172,4195.4345,14,31,41,A404
353793,3863.6445,4801.5542,4192.9567,28,31,41,A404
353794,3862.6035,4802.8922,4190.4816,10,31,41,A404
353795,3861.558,4804.2311,4188.0089,8,31,41,A404
353796,3860.5118,4805.5701,4185.5366,8,31,41,A404
353797,3859.2913,4807.1323,4182.6521,9,31,41,A404
353876,3819.0066,4796.1509,4198.4236,28.633333,32,41,A405
353877,3817.8649,4797.4046,4195.7098,31.441177,32,41,A405
353886,3809.7215,4806.4371,4176.2471,15,32,41,A405
353888,3807.5762,4808.8196,4171.1164,3,32,41,A405
353889,3806.5125,4810.0011,4168.5722,1,32,41,A405
353890,3805.626,4810.9856,4166.4521,10,32,41,A405
353892,3804.642,4812.0784,4164.0988,6,32,41,A405
353893,3803.8354,4812.9743,4162.1695,93.050003,31,41,A405
353894,3802.5145,4814.4412,4159.0105,27.561644,31,41,A405
354750,4178.4487,4886.3972,4143.8715,7.516667,32,42,A416
354751,4179.4404,4885.1166,4140.8253,7.74359,32,42,A416
354757,4184.8557,4878.029,4124.0492,6,32,42,A416
354758,4185.5554,4877.1013,4121.8639,1.217949,32,42,A416
355352,4112.2551,5037.2909,4199.6455,3.333333,31,42,A426
355353,4111.6432,5038.0201,4196.8005,4,31,42,A426
355735,3831.4275,4762.9378,4103.2965,11.333333,32,41,A431
355736,3830.6408,4764.0042,4100.6051,20.9,32,41,A431
355737,3829.8553,4765.07,4097.9131,26.6,32,41,A431
355738,3828.9051,4766.364,4094.6351,14.372093,32,41,A431
355740,3827.1368,4768.7799,4088.474,3,32,41,A431
355741,3826.3661,4769.8312,4085.772,2,32,41,A431
355742,3825.6547,4770.7995,4083.2706,4,32,41,A431
355743,3824.9461,4771.7629,4080.7665,16.833334,31,41,A431
355744,3824.185,4772.7947,4078.0544,5.733333,31,41,A431
355745,3823.4313,4773.8146,4075.3355,13.133333,31,41,A431
355746,3822.5829,4774.9612,4072.2492,10.171053,31,41,A431
356159,3914.7225,4771.3102,4182.6132,13.533334,31,42,A436
356160,3914.3097,4772.2854,4180.4874,12,31,42,A436
356171,3908.983,4785.2468,4152.4717,16,31,42,A436
356172,3908.4802,4786.4975,4149.7916,14.166667,31,42,A436
356173,3907.9774,4787.7482,4147.1115,8.3,31,42,A436
356174,3907.5543,4788.8008,4144.8557,5,31,42,A436
356175,3907.018,4790.1349,4141.997,17.965517,31,42,A436
356176,3906.4524,4791.5419,4138.9818,12,31,42,A436
356472,4016.2317,4844.0383,4184.4034,81,32,42,A440
356473,4015.4857,4844.7843,4181.918,80,32,42,A440
356474,4014.7259,4845.5441,4179.3866,46.799999,32,42,A440
356475,4013.8971,4846.3729,4176.6251,24.666666,32,42,A440
356476,4013.0682,4847.2018,4173.8636,15.866667,32,42,A440
356477,4012.2393,4848.0307,4171.1021,16.266666,32,42,A440
356478,4011.4105,4848.8595,4168.3406,20.5,32,42,A440
356479,4010.5816,4849.6884,4165.579,13.866667,32,42,A440
356480,4009.9461,4850.3239,4163.4619,24,32,42,A440
360599,3998.1847,4839.3158,4198.9974,12,31,42,A525
360600,3997.2703,4840.441,4196.371,10,31,42,A525
360601,3996.3559,4841.5661,4193.7446,26,31,42,A525
360602,3995.4415,4842.6913,4191.1182,19,31,42,A525
360603,3994.4433,4843.9196,4188.251,22.619719,31,42,A525
360605,3993.3994,4845.2041,4185.2526,8.933333,31,42,A525
360606,3992.485,4846.3293,4182.6262,11.3,31,42,A525
360607,3991.5706,4847.4544,4179.9998,9,31,42,A525
360608,3990.6563,4848.5795,4177.3734,10.866667,31,42,A525
360609,3989.7419,4849.7047,4174.747,15.466666,31,42,A525
360610,3988.8275,4850.8298,4172.1206,11.866667,31,42,A525
360611,3987.9131,4851.955,4169.4942,16.6,31,42,A525
360612,3987.1283,4852.9207,4167.2399,12,31,42,A525
360614,3986.2977,4853.9428,4164.8543,18,31,42,A525
360615,3985.5357,4854.8804,4162.6656,10,31,42,A525
361381,3570.7687,4718.0906,4191.8578,197.316666,32,41,A535
361382,3569.4908,4719.3118,4189.4338,344.100006,32,41,A535
361383,3568.4054,4720.3507,4187.3734,120,32,41,A535
361607,4239.1,4894.5,4199.9732,12.5,32,42,A538
361611,4233.1,4888.5,4191.488,8.25,32,42,A538
361612,4231.6,4887,4189.3666,4.6,32,42,A538
361613,4230.1,4885.5,4187.2453,11.5,32,42,A538
361614,4228.975,4884.375,4185.6543,10,32,42,A538
362644,3509.9716,4612.546,4001.6145,66,32,41,A548
363527,3810.0362,4767.2097,4186.5417,20.85,32,41,A561
363528,3809.0113,4768.2672,4183.7007,23.705883,32,41,A561
363530,3806.7529,4770.5912,4177.4396,11.683333,32,41,A561
363531,3805.7924,4771.5764,4174.7738,8.716666,32,41,A561
363532,3804.8313,4772.5611,4172.1079,19.333334,32,41,A561
363533,3803.8688,4773.5447,4169.4422,71.5,32,41,A561
363534,3802.8149,4774.6206,4166.5341,46.408451,32,41,A561
363535,3801.9764,4775.4744,4164.2258,16,32,41,A561
363536,3801.2239,4776.2384,4162.1629,12.333333,32,41,A561
363537,3800.2503,4777.2238,4159.5019,17.833334,32,41,A561
363538,3799.2732,4778.2093,4156.8422,7.533333,32,41,A561
363539,3798.2938,4779.1955,4154.1836,7,32,41,A561
363540,3797.3117,4780.1826,4151.5263,16,32,41,A561
363541,3796.3273,4781.1704,4148.8701,39.5,32,41,A561
363542,3795.342,4782.1572,4146.2139,77.900002,32,41,A561
363543,3794.355,4783.1424,4143.5577,49.049999,32,41,A561
363544,3793.3645,4784.1276,4140.9029,27.133333,32,41,A561
363545,3792.3707,4785.1125,4138.2491,12.533334,32,41,A561
363546,3791.3744,4786.0985,4135.5968,9.7,32,41,A561
363547,3790.3729,4787.0858,4132.9468,15.7,32,41,A561
363548,3789.3619,4788.0773,4130.302,17.75,32,41,A561
363549,3788.3402,4789.074,4127.6633,7.533333,32,41,A561
363550,3787.3076,4790.0762,4125.031,5.066667,32,41,A561
363551,3786.2643,4791.0873,4122.4063,4.4,32,41,A561
363552,3785.2129,4792.1061,4119.7878,9.183333,32,41,A561
363553,3784.216,4793.0704,4117.3267,10,32,41,A561
363554,3783.2145,4794.036,4114.8679,11.4,31,41,A561
363555,3782.1493,4795.0595,4112.2569,20.25,31,41,A561
363556,3781.0816,4796.0834,4109.6469,15.5,31,41,A561
363557,3780.0107,4797.1104,4107.0396,13.75,31,41,A561
363558,3778.9371,4798.1383,4104.4337,8.85,31,41,A561
363559,3777.8611,4799.1666,4101.8289,1.9,31,41,A561
363560,3776.7818,4800.198,4099.2267,1.55,31,41,A561
363561,3775.6984,4801.2317,4096.6272,5.85,31,41,A561
363562,3774.6111,4802.2679,4094.0302,10.766666,31,41,A561
363563,3773.5215,4803.3082,4091.4359,17.466667,31,41,A561
363564,3772.3759,4804.4029,4088.7134,16.424242,31,41,A561
363830,4223.8224,4920.7276,4145.504,1,31,42,A566
363831,4224.9124,4919.6376,4142.9304,1.866667,31,42,A566
364102,3997.127,4895.6659,4138.7428,10.948052,31,42,A572
364111,4003.7996,4887.9208,4115.2181,15,31,42,A572
367144,4178.4017,5105.5653,4169.2314,7.2,32,42,A605
367145,4179.6328,5104.3342,4166.7883,13.166667,32,42,A605
367146,4180.7206,5103.2464,4164.6305,14,32,42,A605
367148,4182.7325,5101.2345,4160.6412,16.124325,32,42,A605
367152,4188.342,5095.625,4149.5332,11.366667,32,42,A605
367153,4189.5758,5094.3912,4147.0928,6,32,42,A605
367154,4190.81,5093.1571,4144.6527,3.816667,32,42,A605
367155,4192.0444,5091.9226,4142.213,9.25,32,42,A605
367156,4193.2792,5090.6878,4139.7736,15,32,42,A605
367157,4194.6584,5089.3086,4137.05,14.854054,32,42,A605
367158,4196.3264,5087.6406,4133.7579,5.5,32,42,A605
367159,4197.8508,5086.1162,4130.7508,8.2,32,42,A605
367160,4199.0872,5084.8798,4128.3131,12.866667,32,42,A605
367161,4200.3239,5083.6431,4125.8756,17.073334,32,42,A605
367162,4201.7671,5082.1999,4123.0323,9.8,32,42,A605
367163,4203.2933,5080.6737,4120.0271,0.5,31,42,A605
367174,4216.3486,5067.6184,4094.3819,0.5,31,42,A605
367176,4219.1525,5064.8145,4088.8885,0.551724,32,42,A605
367178,4221.5852,5062.3818,4084.1262,1.916667,32,42,A605
367179,4222.4965,5061.4705,4082.3432,52,32,42,A605
367189,4234.1731,5049.7939,4059.5455,11.75,32,42,A605
367190,4235.492,5048.475,4056.9761,8.910448,32,42,A605
367640,4183.5639,5101.4001,4072.937,6.233333,31,42,A610
367641,4184.7859,5100.1781,4070.4848,10.466666,31,42,A610
367642,4186.0076,5098.9564,4068.0323,32.666668,31,42,A610
367643,4187.229,5097.735,4065.5794,10,31,42,A610
367644,4188.4297,5096.5343,4063.1672,6.862069,31,42,A610
367652,4197.7203,5087.2437,4044.4725,9.8,32,42,A610
367653,4198.9388,5086.0252,4042.0167,12.133333,32,42,A610
367654,4200.1569,5084.8071,4039.5607,11.2,32,42,A610
367655,4201.253,5083.711,4037.3499,14.279166,32,42,A610
367730,4214.7467,5140.6123,4132.5686,6,31,42,A612
368059,4085.2172,4987.1578,4185.7733,8,31,42,A616
368060,4086.8637,4985.5113,4182.8978,7.090909,31,42,A616
368067,4096.0751,4976.2999,4166.8109,10,32,42,A616
368068,4097.4101,4974.9649,4164.4795,5,32,42,A616
368069,4098.7451,4973.6299,4162.148,5,32,42,A616
368070,4100.0801,4972.2949,4159.8166,7,32,42,A616
368071,4101.4151,4970.9599,4157.4851,5.793334,32,42,A616
368072,4103.0616,4969.3134,4154.6097,3.068182,32,42,A616
368073,4104.7081,4967.6669,4151.7343,2,31,42,A616
368074,4106.0431,4966.3319,4149.4028,5.733333,31,42,A616
368075,4107.378,4964.997,4147.0714,10.933333,31,42,A616
368076,4108.713,4963.662,4144.74,8.733334,31,42,A616
368077,4110.048,4962.327,4142.4085,7.333333,31,42,A616
368078,4111.6723,4960.7027,4139.5719,9.232558,31,42,A616
368081,4116.456,4955.919,4131.2176,1,32,42,A616
368082,4117.791,4954.584,4128.8862,1,32,42,A616
368083,4119.037,4953.338,4126.7102,2.076923,32,42,A616
368084,4120.2829,4952.0921,4124.5342,15.766666,31,42,A616
368085,4121.3287,4951.0463,4122.7079,15,31,42,A616
368086,4122.5747,4949.8003,4120.5319,4.151282,32,42,A616
368112,4157.1287,4915.2463,4060.1865,18.433332,32,42,A616
368113,4158.4637,4913.9113,4057.855,6.333333,32,42,A616
